seller-product-id,sku,title,price,product-id,brand,category,product_link,img_link
54432316,1599000824215,Box Kingshare SSD 2.5 inch SATA iii To USB Type C - Hàng Nhập Khẩu,250000,54432315,Kingshare,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,/box-kingshare-ssd-2-5-inch-sata-iii-to-usb-type-c-hang-nhap-khau-p54432315.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/34/d0/e9/8f19249a26105b2674137314eaece6fb.jpg
50772518,5803155163034,"Cáp Mạng Ethernet/RJ45/LAN Vention Cat 8 SSTP đúc sẵn 2 đầu, dài 1m đến 5m - Hàng chính hãng",100000,50772516,Vention,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Phụ Kiện Thiết Bị Mạng,/cap-mang-ethernet-rj45-lan-vention-cat-8-sstp-duc-san-2-dau-dai-1m-den-5m-hang-chinh-hang-p50772516.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/14/8f/cddf2ab2e9d058a2e7f1796efabea7a5.png
54636908,6000770438373,Bo Mạch Chủ Mainboard ASUS ROG STRIX B460-I GAMING - Hàng Chính Hãng,3648000,54636907,Asus,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Mainboard - Board Mạch Chủ,/bo-mach-chu-mainboard-asus-rog-strix-b460-i-gaming-hang-chinh-hang-p54636907.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a8/13/ec/f88a2d6d264f9f0105521eea7a2a01d1.jpg
53098851,8852202204227,Box Kingshare SSD M2 SATA To USB 3.0 - Màu Ngẫu Nhiên - Hàng Nhập Khẩu,250000,53098850,Kingshare,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,/box-kingshare-ssd-m2-sata-to-usb-3-0-mau-ngau-nhien-hang-nhap-khau-p53098850.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/12/9a/3943d0a9f30d4650b7dfd3a6ff845c1e.jpg
10750494,7502661102886,Bộ Chia Mạng 5 Cổng Gigabit Totolink S505G – Hàng Chính Hãng,259000,615976,TOTOLINK,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Bộ Chia Mạng - Switch,/bo-chia-mang-5-cong-gigabit-totolink-s505g-hang-chinh-hang-p615976.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/0/100052_a1.u2751.d20170419.t232549.740609.jpg
9723168,3519454496705,Ổ cứng Western Digital Caviar Blue 4TB 64MB Cache (WD40EZRZ) - Hàng chính hãng,2340000,21017949,WD,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Ổ Cứng Gắn Trong/Ổ Cứng HDD,/o-cung-western-digital-caviar-blue-4tb-64mb-cache-wd40ezrz-hang-chinh-hang-p21017949.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/8f/67/8eac081afe8088ba0f1e49f1e180da5e.jpg
66611747,3042067898395,Chuột LDK.ai 199 ,50000,809663,LDK.ai,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Phụ Kiện Phím Chuột Văn Phòng/Chuột Văn Phòng/Chuột Văn Phòng Có Dây,/chuot-ldk-ai-199-p809663.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/4e/cd/fdfc90c6dec7a64d52831f66ab74270f.jpg
56584015,5319997061174,Keo MX-4 - Làm Mát Cho Chipset (CPU) Máy Tính,98500,11094090,OEM,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Hệ Thống Tản Nhiệt/Keo - Pad Tản Nhiệt,/keo-mx-4-lam-mat-cho-chipset-cpu-may-tinh-p11094090.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9c/15/25/5ce913aa114260939c797dca39e68834.jpg
58991277,6209675092523,Quạt tản nhiệt 33 bóng đèn led 12cm làm mát cho Case máy tính,59000,13957952,OEM,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Hệ Thống Tản Nhiệt/Quạt Tản Nhiệt,/quat-tan-nhiet-33-bong-den-led-12cm-lam-mat-cho-case-may-tinh-p13957952.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/d0/04/2eebb301affe1910512538ab1b24aede.jpg
49290982,7683145724913,Nguồn VSP 650W Full Box - Kèm Dây Nguồn - Hàng Chính Hãng,184400,28241326,VSP,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Nguồn Máy Tính,/nguon-vsp-650w-full-box-kem-day-nguon-hang-chinh-hang-p28241326.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ec/74/f3/ed2cc9b52c9f20e2a6c76c7ee52eb524.jpg
16013914,3360744931174,Hộp Đựng Ổ Cứng Di Động HDD Box ORICO 2189U3 USB3.0/2.5 Nhựa Cứng - Hàng Chính Hãng,128500,575389,Orico ,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,/hop-dung-o-cung-di-dong-hdd-box-orico-2189u3-usb3-0-2-5-nhua-cung-hang-chinh-hang-p575389.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/d/s/dsc_3477.u2470.d20170307.t102441.989705.jpg
50256539,6756869296910,USB Lexar S57 JumpDrive 32GB - USB 3.0 - Hàng Chính Hãng,115000,8821590,Lexar,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/USB,/usb-lexar-s57-jumpdrive-32gb-usb-3-0-hang-chinh-hang-p8821590.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/14/20/1b/cdaf4beb1c7e15e2e040ad47a1dc250a.png
10734656,7591807195479,Màn Hình Dell U2719DC 27inch WQHD 6ms 60Hz IPS - Hàng Chính Hãng,10350000,10734655,Dell,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi/Màn Hình Máy Tính/Màn Hình Đồ Họa,/man-hinh-dell-u2719dc-27inch-wqhd-6ms-60hz-ips-hang-chinh-hang-p10734655.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/ba/97/90756ced930a66015e97e67906e425e5.jpg
1065040,3405342105982,Giấy In Ảnh Media 1 Mặt Bóng A4 180gsm 50 Tờ - Hàng chính hãng,55000,1059358,Media Ink,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi/Giấy In/Giấy In Ảnh,/giay-in-anh-media-1-mat-bong-a4-180gsm-50-to-hang-chinh-hang-p1059358.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e9/fb/88/66ddada4a3f4a5b134b0112c98960a0d.jpg
11581822,4458796706419,Bàn phím G20 LED giả cơ game chuyên dụng + LÓT LG,115779,11581821,OEM,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Phụ Kiện Phím Chuột Văn Phòng/Bàn Phím Văn Phòng/Bàn Phím Văn Phòng Có Dây,/ban-phim-g20-led-gia-co-game-chuyen-dung-lot-lg-p11581821.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/53/6e/74/a8e9c56026c8638b232dd4027296f61b.jpg
57397745,1237799130864,"DDR3 4gb, ram Laptop bus 1600, ram 4g tương thích với nhiều loại Laptop.",299980,24785855,OEM,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Laptop,/ddr3-4gb-ram-laptop-bus-1600-ram-4g-tuong-thich-voi-nhieu-loai-laptop-p24785855.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fd/31/72/e986c5ffe67dd575d90eed6e10c10f9f.jpg
48949513,3354865759663,Dây mạng bấm sẵn 2 đầu cat5e 40M (màu ngẫu nhiên),85000,26218971,OEM,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Phụ Kiện Thiết Bị Mạng,/day-mang-bam-san-2-dau-cat5e-40m-mau-ngau-nhien-p26218971.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6c/9a/15/e703e5b64eadc2ac1829143cec5d9f54.JPG
26053915,9107656570671,Bộ Vi Xử Lý CPU AMD Ryzen Processors 5 3400G - Hàng Chính Hãng,3800000,26053914,AMD,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Bộ Vi Xử Lý CPU,/bo-vi-xu-ly-cpu-amd-ryzen-processors-5-3400g-hang-chinh-hang-p26053914.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/28/30/1c17976efe3680459b7e1b793068c2c1.jpg
35896560,3100622020688,Bộ kích sóng wifi 3 râu,220000,15674038,OEM,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Bộ Kích Sóng Wifi,/bo-kich-song-wifi-3-rau-p15674038.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b8/59/b1/f7bd76a95e9f09e3989fa36ca76478dc.png
57502689,8687683487629,Ram PC Kingston HyperX Fury Black 16GB (1x16GB) Bus 2666 DDR4 CL16 DIMM XMP Non-ECC HX426C16FB3/16 - Hàng Chính Hãng,1448000,57502688,Kingston,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Desktop,/ram-pc-kingston-hyperx-fury-black-16gb-1x16gb-bus-2666-ddr4-cl16-dimm-xmp-non-ecc-hx426c16fb3-16-hang-chinh-hang-p57502688.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/91/1b/68/3a232a599ee4878d43ab9740efaba2ae.jpg
11424067,6708488266744,Chuột Không Dây Apple Magic Mouse 2 MLA02ZA/A - Hàng Chính Hãng,1999000,469404,Apple,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Phụ Kiện Phím Chuột Văn Phòng/Chuột Văn Phòng/Chuột Văn Phòng Không Dây,/chuot-khong-day-apple-magic-mouse-2-mla02za-a-hang-chinh-hang-p469404.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d7/8f/63/c446d9709055898f86e094482c4f29be.jpg
55707598,5234412876259,Laptop Dell Vostro 3490 70211829 (Core i3-10110U/ 4GB/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,10409000,55707597,Dell,Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,/laptop-dell-vostro-3490-70211829-core-i3-10110u-4gb-256gb-ssd-14-fhd-win10-hang-chinh-hang-p55707597.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/67/56/a0/85926b4660fca3ef7b74015a050be569.jpg
66620092,9815524916031,Đèn treo màn hình máy tính laptop hiệu Baseus - DGIWK-01 - Hàng nhập khẩu ,417500,46757834,Baseus,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Linh Kiện Máy Tính Khác,/den-treo-man-hinh-may-tinh-laptop-hieu-baseus-dgiwk-01-hang-nhap-khau-p46757834.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b6/05/3b/1421a3633eb7ad5bcf11b04a147ca87b.jpeg
66709455,3482268980725,Bút Trình Chiếu Laser Vesine VP-101 - Hàng Nhập Khẩu,155788,9842331,Vesine,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Linh Kiện Máy Tính Khác,/but-trinh-chieu-laser-vesine-vp-101-hang-nhap-khau-p9842331.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e2/49/8b/70cd81f444dd300ef86bcda8467bd13c.jpg
48812110,7673388420352,"Bộ máy tính để bàn trọn bộ MỚI màn 22 inch full viền full hd dùng cho dự án Văn Phòng, Học tập, bán hàng, lướt web, game giải trí",5200000,48812108,OEM,Laptop - Máy Vi Tính - Linh kiện/PC - Máy Tính Bộ/Máy Tính Để Bàn Lắp Ráp,/bo-may-tinh-de-ban-tron-bo-moi-man-22-inch-full-vien-full-hd-dung-cho-du-an-van-phong-hoc-tap-ban-hang-luot-web-game-giai-tri-p48812108.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/73/a5/5a15174f9158059f4d6a1d0171fd53d3.JPG
53060994,1761218197539,Bộ thu Wifi USB  LB LINK WN151 hàng chính hãng,74995,14351861,OEM,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Phụ Kiện Thiết Bị Mạng,/bo-thu-wifi-usb-lb-link-wn151-hang-chinh-hang-p14351861.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f9/bc/00/0d9ef6ac6c03dc7c7320f2542c4d2ca9.jpg
11601764,1334415567629,RAM Laptop Samsung 4GB DDR4 2666MHz SODIMM - Hàng Nhập Khẩu,440000,10001367,Samsung,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Laptop,/ram-laptop-samsung-4gb-ddr4-2666mhz-sodimm-hang-nhap-khau-p10001367.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a4/90/d8/c23c85b9bef1f0aaa66f12dba59f65b7.jpg
48541971,9152326750570,Ổ Cứng SSD Lexar NM610 M.2 2280 NVMe 250GB - Hàng Nhập Khẩu,950000,48541965,Lexar,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Ổ Cứng Gắn Trong/Ổ Cứng SSD,/o-cung-ssd-lexar-nm610-m-2-2280-nvme-250gb-hang-nhap-khau-p48541965.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9a/0a/28/99276eea71ae6e8d1a58b3d753daf790.png
13806899,3742965337469,Bộ Phát Wifi Mesh TP-Link Deco M4 AC1200 MU-MIMO (2-pack) - Hàng Chính Hãng,2100000,11407472,TP-Link,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Thiết Bị Phát Sóng Wifi/Access Point - Điểm Truy Cập,/bo-phat-wifi-mesh-tp-link-deco-m4-ac1200-mu-mimo-2-pack-hang-chinh-hang-p11407472.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ec/50/81/7df1493a06ded23108b0a57699cf3248.jpg
55773383,7312995125419,Chuột Không Dây Logitech M171 - Hàng Chính Hãng,187000,8159079,Logitech,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Phụ Kiện Phím Chuột Văn Phòng/Chuột Văn Phòng/Chuột Văn Phòng Không Dây,/chuot-khong-day-logitech-m171-hang-chinh-hang-p8159079.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3d/20/06/1e80e78f7acdaee3f5584954cf7cbd44.png
51592138,7346937147726,USB 3.0 SanDisk Ultra Flair CZ73 16GB - Hàng Nhập Khẩu,102000,4273657,SanDisk,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/USB,/usb-3-0-sandisk-ultra-flair-cz73-16gb-hang-nhap-khau-p4273657.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/d/sdcz73 016g g46-1.u2470.d20160916.t140152.329914.jpg
52524403,8032522853583,USB thu bluetooth Music Receiver 4.0 -Biến loa thường thành loa bluetooth,33700,7811502,OEM,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/USB,/usb-thu-bluetooth-music-receiver-4-0-bien-loa-thuong-thanh-loa-bluetooth-p7811502.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6d/81/53/438478f308a47effa2ae0d12b9dbd241.jpg
194354,8503597864298,Máy In Laser Đơn Năng Canon LBP 6230DN Duplex / Network - Hàng chính hãng,3390000,481615,Canon,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi/Máy In - Photocopy/Máy In Laser,/may-in-laser-don-nang-canon-lbp-6230dn-duplex-network-hang-chinh-hang-p481615.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/c/a/canon-lbp-6230-dn-400x400-imae8vvyzrnznwgt.jpeg
24505407,9898109431532,Bộ Máy Tính Để Bàn Dell Optiplex ( Corei5 - 2400 / 4gb / SSD 120GB ) Và Màn Hình Dell 19.5INCH - Tặng Ngay Bàn Phím Chuột + Lót Chuột + USB Wiif. - Hàng Nhập Khẩu,5310000,24505347,Dell,Laptop - Máy Vi Tính - Linh kiện/PC - Máy Tính Bộ/Máy Tính Để Bàn Lắp Ráp,/bo-may-tinh-de-ban-dell-optiplex-9010-corei5-2400-4gb-ssd-120gb-va-man-hinh-dell-20-inch-tang-ngay-ban-phim-chuot-lot-chuot-usb-wiif-hang-nhap-khau-p24505347.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/10/ef/2d/bd354e3372f8d5c4586c4b29378afa95.jpg
68452793,4694858702382,Kìm Bấm Mạng Xuyên Thấu + 100 Hạt Mạng Xuyên Thấu,228500,41551915,OEM,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Phụ Kiện Thiết Bị Mạng,/kim-bam-mang-xuyen-thau-100-hat-mang-xuyen-thau-p41551915.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/cf/96/ab/c3b8ed2c4a971c8c51af97d2e10d7e4a.jpg
35962396,7505373148555,Đế tản nhiệt Laptop N99 (2 fan - chỉnh được độ cao thấp),106400,10282980,OEM,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Phụ Kiện Laptop/Đế Tản Nhiệt Laptop,/de-tan-nhiet-laptop-n99-2-fan-chinh-duoc-do-cao-thap-p10282980.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f2/9a/77/e76dba37c12b6ad33a1cd580f0d607d9.jpg
58554419,1131416840726,Chuột Máy Tính Có Dây Logitech B100 Black Chân USB - Hàng Chính Hãng,95000,11921226,Logitech,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Phụ Kiện Phím Chuột Văn Phòng/Chuột Văn Phòng/Chuột Văn Phòng Có Dây,/chuot-may-tinh-co-day-logitech-b100-black-chan-usb-hang-chinh-hang-p11921226.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/25/fd/0b/b3c2299af08efca753341bafb7d7b627.jpg
54786473,3285519152168,RAM Desktop Adata XPG Spectrix D41 RGB (AX4U300038G16A-ST41) Grey 8GB (1x8GB) DDR4 3000MHz - Hàng Chính Hãng,880000,54786472,ADATA,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Desktop,/ram-desktop-adata-xpg-spectrix-d41-rgb-ax4u300038g16a-st41-grey-8gb-1x8gb-ddr4-3000mhz-hang-chinh-hang-p54786472.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/16/04/c8/78d27a34d64cef9518b097856a39f482.jpg
67245968,6850509197770,"Miếng Phủ Bàn Phím Laptop 13 - 14 inch Silicon Chống Nước, Chống Bụi Bẩn",28000,28077522,OEM,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Linh Kiện Máy Tính Khác,/mieng-phu-ban-phim-laptop-13-14-inch-silicon-chong-nuoc-chong-bui-ban-p28077522.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/81/21/11/931f95e45063cc1781eb561cb00b0a8f.jpg
11601784,2144533797179,RAM Laptop Samsung 4GB DDR4 2400MHz SODIMM - Hàng Nhập Khẩu,420000,10001349,Samsung,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Laptop,/ram-laptop-samsung-4gb-ddr4-2400mhz-sodimm-hang-nhap-khau-p10001349.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e5/05/48/1fde92a479227e0064b3bafa11a612c4.jpg
26178572,4308683122535,Hộp mực 49A dùng  cho Canon LBP 3300,143000,13644564,OEM,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi/Mực In và Toner/Drums và Toner Cho Máy In Laser,/hop-muc-49a-dung-cho-canon-lbp-3300-p13644564.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0f/af/7b/48445ea4f1258b5ebdb769c8e5caca41.jpg
66209553,5659108457657,Màn hình cong MSI OPTIX G27C4 27,5540000,45014379,MSI,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi/Màn Hình Máy Tính/Màn Hình Gaming,/man-hinh-cong-msi-optix-g27c4-27-va-165hz-chuyen-game-hang-chinh-hang-p45014379.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d0/e1/92/a8f50812d98d1130ef7f82256f736535.jpg
35240333,5136405096326,Card Màn Hình VGA ASUS PH-GTX1050TI 4GB 128bit 1Fan HDMI DVI DP - Hàng Chính Hãng,3050000,1911005,Asus,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Card Màn Hình - VGA,/card-man-hinh-vga-asus-ph-gtx1050ti-4gb-128bit-1fan-hdmi-dvi-dp-hang-chinh-hang-p1911005.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b2/ce/35/0cbb979fc37a08a88ed2a6ae6903e49b.jpg
1070872,1421636008540,Ổ Cứng HDD Seagate 4TB/256MB/5400rpm/3.5 ST4000DM004 - Hàng Chính Hãng,2440000,1069770,Seagate,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Ổ Cứng Gắn Trong/Ổ Cứng HDD,/o-cung-hdd-seagate-4tb-256mb-5400rpm-3-5-st4000dm004-hang-chinh-hang-p1069770.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u5552.d20171030.t153442.562504.jpg
58931161,2171117219802,N200RE_V5 - Mini Router Wi-Fi chuẩn N 300Mbps,179000,58677681,TOTOLINK,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Thiết Bị Phát Sóng Wifi/Router Wifi,/n200re_v5-mini-router-wi-fi-chuan-n-300mbps-p58677681.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/89/0f/68/f93a3ed2b242dd28e34955ad070029f6.png
59589786,4417398345419,Bộ Kích Sóng Wifi Repeater Băng Tần Kép AC750 TP-Link RE200 - Hàng Chính Hãng,495000,6909331,TP-Link,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Bộ Kích Sóng Wifi,/bo-kich-song-wifi-repeater-bang-tan-kep-ac750-tp-link-re200-hang-chinh-hang-p6909331.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/5c/a5/24296c460f715f55d71e600a8fcbf88b.jpg
11000205,6192044136020,RAM PC Kingmax 4GB 2400 DDR4 - Hàng Chính Hãng,438000,7064547,KingMax,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Desktop,/ram-pc-kingmax-4gb-2400-ddr4-hang-chinh-hang-p7064547.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dc/db/02/f117cdb51ea37acda311c328d910a4d2.jpg
58872885,2337146647874,Ram PC Corsair Vengeance LPX 16GB 3000MHz DDR4 (1x16GB) CMK16GX4M1D3000C16-Hàng Chính Hãng,1579000,55791807, Corsair,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/RAM Máy Tính/RAM Desktop,/ram-pc-corsair-vengeance-lpx-16gb-3000mhz-ddr4-1x16gb-cmk16gx4m1d3000c16-hang-chinh-hang-p55791807.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/39/5e/82/1c33c46218369b8c8ef341257a2743ca.png
589379,6103084772017,USB Team Group E902 4GB - USB 2.0,82320,589301,TEAM GROUP,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/USB,/usb-team-group-e902-4gb-usb-2-0-p589301.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/u/n/untitled.u2751.d20170320.t120024.276419.png
26053907,6577732875854,Bộ Vi Xử Lý CPU AMD Ryzen Processors 3 3200G - Hàng Chính Hãng,2389000,26053906,AMD,Laptop - Máy Vi Tính - Linh kiện/Linh Kiện Máy Tính - Phụ Kiện Máy Tính/Bộ Vi Xử Lý CPU,/bo-vi-xu-ly-cpu-amd-ryzen-processors-3-3200g-hang-chinh-hang-p26053906.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/61/80/af89b41dcceb58ce26acf1e4f3568b12.jpg
2358287,1924351412383,Máy In Laser Đa Năng Canon MF241D Chính Hãng Lê Bảo Minh,4010000,2010093,Canon,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi/Máy In - Photocopy/Máy In Laser,/may-in-laser-da-nang-canon-mf241d-chinh-hang-le-bao-minh-p2010093.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/c1/52/b28f692f19adeddf06a15ff024259593.jpg
164303,7502968321775,TP-Link Archer T4U - Bộ Chuyển Đổi USB Băng Tần Kép Wi-Fi AC1300 MU-MIMO - Hàng Chính Hãng,505000,456525,TP-Link,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Mạng/Thiết Bị Phát Sóng Wifi/Router Wifi,/tp-link-archer-t4u-bo-chuyen-doi-usb-bang-tan-kep-wi-fi-ac1300-mu-mimo-hang-chinh-hang-p456525.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dd/43/13/1528e47079ad394f5aa2e589414cb642.jpg
42146276,7420454762775,Ổ Cứng SSD Samsung mSATA PM851 128GB - Hàng Nhập Khẩu,630000,42146269,Samsung,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Ổ Cứng Gắn Trong/Ổ Cứng SSD,/o-cung-ssd-samsung-msata-pm851-128gb-hang-nhap-khau-p42146269.html?src=category-page-1846&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/73/62/43/f10ced89e45cf08c7782b7ddec2169ce.jpg
